parent_id,child_id,link_type,evidence
menu:consulenza > Gestione risorse > Gestione statistiche > Statistica fatturabile partecipanti su file excel,form:menu_fatturabile_stat,MENU_TO_FORM,tbl_menu
menu:consulenza > Gestione risorse > Gestione statistiche > Statistica fatturabile risorse umane su file excel,form:menu_fatturabile_stat,MENU_TO_FORM,tbl_menu
menu:consulenza > Gestione risorse > Gestione statistiche > Statistica fatturabile servizi su file excel,form:menu_fatturabile_stat,MENU_TO_FORM,tbl_menu
menu:consulenza > Gestione risorse > Gestione statistiche > Statistica fatturabile tutti i tipi su file excel,form:menu_fatturabile_stat,MENU_TO_FORM,tbl_menu
menu:consulenza > Gestione risorse > Gestione timesheet > Annullo timesheet con selezione,form:menu_timeshtannu,MENU_TO_FORM,tbl_menu
menu:consulenza > Gestione risorse > Gestione timesheet > Gestione timesheet risorse,form:menu_timesht,MENU_TO_FORM,tbl_menu
menu:consulenza > Gestione risorse > Gestione timesheet > Stampa del lavorato da timesheet,form:menu_timeshtsta,MENU_TO_FORM,tbl_menu
menu:consulenza > Gestione risorse > Import/export dati > Import/export dati per risorse,form:menu_risorse_copy,MENU_TO_FORM,tbl_menu
menu:consulenza > Gestione risorse > Import/export dati > Trasferimento parametri tra databases,form:menu_para_copy,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Attività non concordate > Aggiornamento,form:menu_attivitanc,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Attività non concordate > Annullo attività non concordate,form:menu_attivitanc_annu,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Attività non concordate > Creazione multipla attività non concordate,form:menu_attivitanc_multi,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Attività non concordate > Rileva le attività non concordate,form:menu_attivita,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione contratti > Aggiornamento contratti studio,form:menu_contrstudi000,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione contratti > Annullo contratti con selezione,form:menu_contrstudi_annu,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione contratti > Duplica contratti clienti studio,form:menu_contrstudi_dupl,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione contratti > Duplicazione massiva contratti clienti per anno,form:menu_contrstudi_dupl_multi,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione contratti > Modifica prezzi per singola attività,form:menu_contrstudi_prz,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione contratti > Stampa contratti studio,form:menu_contrstudi_sta,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione del fatturabile > Codifiche interfaccia anagrafiche clienti,form:menu_codificacli,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione del fatturabile > Creazione e aggiornamento fatturabile mensile,form:menu_fatturabile_studi,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione del fatturabile > Creazione note informative/fatture proforma,form:menu_fatturabile_studi_to_fap,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione del fatturabile > Elaborazione cedolini,form:menu_elab_cedolini,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione del fatturabile > Gestione costi risorse umane,form:menu_costistudi000,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione del fatturabile > Sblocco fatturabile già fatturato,form:menu_fatturabst_sbloc,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione del fatturabile > Stampa fatturabile mensile,form:menu_fatturabst_sta,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione fatture clienti studio > Aggiornamento fatture clienti,form:menu_fat000,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione fatture clienti studio > Annullo con selezione,form:menu_fatannu,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione fatture clienti studio > Elenco delle fatture per periodo,form:menu_fattras,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione fatture clienti studio > Elenco fatture con r.a./enpacl,form:menu_fatraenpacl,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione fatture clienti studio > Elenco fatture per cliente,form:menu_fattrac,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione fatture proforma/note informative > Abbinamento incassi da excel banca,form:menu_import_incassi,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione fatture proforma/note informative > Aggiornamento fatture proforma/note informative,form:menu_fap000,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione fatture proforma/note informative > Annullo fatture proforma con selezione,form:menu_fapannu,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione fatture proforma/note informative > Creazione delle fatture clienti dopo l'incasso,form:menu_faptofat,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione fatture proforma/note informative > Elenco fatture proforma per periodo,form:menu_faptras,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione fatture proforma/note informative > Sblocco/blocco fatture proforma già fatturate,form:menu_fapflgs,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Gestione fatture proforma/note informative > Verifica incassi fatture proforma/note informative,form:menu_fatturep_incassate,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Procedure operative studio > Analisi/statistiche attività procedure,form:menu_flow_sta,MENU_TO_FORM,tbl_menu
menu:consulenza > Studi professionali > Procedure operative studio > Gestione procedure operative,prg:flw_gestione,CALLS_PRG,tbl_menu
menu:consulenza > Studi professionali > Procedure operative studio > Laboratorio procedure operative,prg:flw_disegna,CALLS_PRG,tbl_menu
menu:contabilit > Acquisti/cessioni intracomunitarie > Cessioni intracomunitarie sugli acquisti > Aggiornamento,form:menu_cea000,MENU_TO_FORM,tbl_menu
menu:contabilit > Acquisti/cessioni intracomunitarie > Cessioni intracomunitarie sugli acquisti > Annullo acquisti con selezione,form:menu_ceaannu,MENU_TO_FORM,tbl_menu
menu:contabilit > Acquisti/cessioni intracomunitarie > Cessioni intracomunitarie sugli acquisti > Creazione archivio,form:menu_ceifcrea,MENU_TO_FORM,tbl_menu
menu:contabilit > Acquisti/cessioni intracomunitarie > Cessioni intracomunitarie sulle vendite > Aggiornamento,form:menu_cei000,MENU_TO_FORM,tbl_menu
menu:contabilit > Acquisti/cessioni intracomunitarie > Cessioni intracomunitarie sulle vendite > Annullo cessioni intracom. con selezione,form:menu_ceiannu,MENU_TO_FORM,tbl_menu
menu:contabilit > Acquisti/cessioni intracomunitarie > Cessioni intracomunitarie sulle vendite > Creazione cessioni intracom. da archivio fatture,form:menu_ceicrea,MENU_TO_FORM,tbl_menu
menu:contabilit > Acquisti/cessioni intracomunitarie > Gestione telematica (interchange) > Controllo congruità registrazioni intrastat,form:intrastat_controllo_incongruenze,MENU_TO_FORM,tbl_menu
menu:contabilit > Acquisti/cessioni intracomunitarie > Gestione telematica (interchange) > Controllo delle registrazioni contabili intrastat,form:intrastat_controllo_dati_interchange,MENU_TO_FORM,tbl_menu
menu:contabilit > Acquisti/cessioni intracomunitarie > Gestione telematica (interchange) > Creazione file interchange per invio telematico,form:intrastat_crea_file_interchange,MENU_TO_FORM,tbl_menu
menu:contabilit > Anni contabili > Apertura nuovo anno contabile,form:menu_annicont,MENU_TO_FORM,tbl_menu
menu:contabilit > Anni contabili > Blocco registrazioni contabili,form:menu_bloccapn,MENU_TO_FORM,tbl_menu
menu:contabilit > Anni contabili > Cambio anno contabile,prg:daianno,CALLS_PRG,tbl_menu
menu:contabilit > Anni contabili > Chiusura annuale contabilità,form:menu_chiuann,MENU_TO_FORM,tbl_menu
menu:contabilit > Anni contabili > Sfoltimento archivi contabili > Sfoltimento archivi di prima nota,form:menu_prnsfolt,MENU_TO_FORM,tbl_menu
menu:contabilit > Anni contabili > Sfoltimento archivi contabili > Sfoltimento partitari clienti,form:menu_partsfoc,MENU_TO_FORM,tbl_menu
menu:contabilit > Anni contabili > Sfoltimento archivi contabili > Sfoltimento partitari fornitori,form:menu_partsfof,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Allegati di bilancio,form:menu_allebil,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Analisi dati bilancio,form:menu_anabil,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio con confronto anno precedente,form:menu_bilcoan,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio di verifica,form:menu_stbilan,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio di verifica a sezioni contrapposte,form:menu_stbiseco,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio di verifica civilistico,form:menu_stbilanc,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio di verifica esercizio contab. non solare,form:menu_bilnosol,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio di verifica gestionale,form:menu_stbilang,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Annullo confluenze conti in righe,form:menu_ceeannu,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Annullo confluenze dettagli in totali,form:menu_ceeannt,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Calcolo bilancio cee,prg:ceecont,CALLS_PRG,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Calcolo del bilancio,form:menu_bil000,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Confluenza dei conti contab. in righe bilancio cee,form:menu_ceepdc,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Confluenza righe bil. cee nelle righe di totale,form:menu_ceetot,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Definizione righe bilancio cee,form:menu_cee000,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Gestione nuovo esercizio,form:menu_ceeanno,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Rettifiche bilancio cee,form:menu_ceeret,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Ricerca / stampa confluenze totali,form:menu_ceeric,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Salvataggio su floppy,prg:ceesave,CALLS_PRG,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Stampa bilancio cee,form:menu_stbilcee,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio iv direttiva cee > Verifica se il conto movim. confluisce nella riga,form:menu_ceecori,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio per sole24ore > Attribuzione dei codici di raggruppamento,form:menu_attrag2,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio per sole24ore > Raggruppamento bilancio su sole24ore,form:menu_raggbil2,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio riclassificato > Annullo confluenze conti in righe,form:menu_briannu,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio riclassificato > Annullo confluenze dettagli in totali,form:menu_briannt,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio riclassificato > Calcolo bilancio riclassificato,prg:bricont,CALLS_PRG,tbl_menu
menu:contabilit > Bilanci > Bilancio riclassificato > Calcolo del bilancio,form:menu_bil000,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio riclassificato > Confluenza conti in righe bilancio riclassificato,form:menu_bripdc,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio riclassificato > Confluenza righe riclassificate in righe di totale,form:menu_britot,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio riclassificato > Definizione righe bilancio riclassificato,form:menu_bri000,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio riclassificato > Gestione nuovo esercizio,form:menu_brianno,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio riclassificato > Rettifiche bilancio riclassificato,form:menu_briret,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio riclassificato > Ricerca / stampa confluenze totali,form:menu_briric,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio riclassificato > Stampa bilancio riclassificato,form:menu_stbilbri,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Bilancio riclassificato > Verifica se il conto movim. confluisce nella riga,form:menu_bricori,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Calcolo del bilancio,form:menu_bil000,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Caricamento saldi iniziali,form:menu_prncarsa,MENU_TO_FORM,tbl_menu
menu:contabilit > Bilanci > Stampa bilancio per centri di costo,form:menu_stbiccoseco,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Caricamento bollato iva,form:menu_caribol,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Comunicazioni Iva > Comunicazione dati fatture clienti/fornitori,form:menu_comunic_iva,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Comunicazioni Iva > Liquidazione trimestrale iva in formato XML (LIPE),form:menu_iva_trimestrale_lipe,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli clienti > Controllo seq. nr.protocollo clienti in differita,form:menu_ctrlprotcli_dif,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli clienti > Controllo seq. nr.protocollo clienti in immediato,form:menu_ctrlprotcli_imm,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli clienti > Controllo seq. nr.protocollo clienti unico,form:menu_clinum,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli clienti > Controllo seq. prot. fatture iva sospens./split,form:menu_ctrlprotcli_sos_spy,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli fornitori > Controllo seq. nr.protocollo forn. abituali cee,form:menu_ctrlprotforn_cee,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli fornitori > Controllo seq. nr.protocollo fornitori nazionali,form:menu_ctrlprotforn_naz,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli fornitori > Controllo seq. nr.protocollo fornitori unico,form:menu_fornum,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Controllo sequenza protocolli > Controllo sequenza protocolli fornitori > Controllo seq. protocollo note occasionali,form:menu_ctrlprotforn_noc,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Gestione iva prorata > Calcolo della % prorata sul volume d'affari,form:menu_prorata,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Gestione plafond iva acquisti,form:menu_ivaplafond,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Recupero iva periodi precedenti,form:menu_ivarecup,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati e liquidazione iva > Intestazione bollati,form:menu_bollati,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati e liquidazione iva > Iva acquisti,form:menu_ivafosta,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati e liquidazione iva > Iva acquisti Italia reverse charge,form:menu_ivafopers,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati e liquidazione iva > Iva acquisti autofatture,form:menu_ivafopers,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati e liquidazione iva > Iva acquisti cee,form:menu_ivafopers,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati e liquidazione iva > Iva cessioni compensative Italia reverse charge,form:menu_ivacompers,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati e liquidazione iva > Iva cessioni compensative cee,form:menu_ivacompers,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati e liquidazione iva > Iva vendite,form:menu_ivaclsta,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati e liquidazione iva > Iva vendite autofatture,form:menu_ivacompers,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati e liquidazione iva > Iva vendite split payment,form:menu_ivaclspy,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati e liquidazione iva > Libro giornale fiscale,form:menu_lib000,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati e liquidazione iva > Liquidazione iva,form:menu_liquida,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Bollato IVA Acquisti,form:menu_ivafosta,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Bollato IVA Acquisti Reverse Charge,form:menu_ivafocee,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Bollato IVA Vendite,form:menu_ivaclsta,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Bollato IVA Vendite Split Payment,form:menu_ivaclspy,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Bollato IVA Vendite in Sospensione,form:menu_ivaclsos,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Bollato IVA acquisti fornitori Cee,form:menu_ivafocee,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Bollato IVA cessioni compensative,form:menu_ivarecom,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Dichiarazione iva annuale,form:menu_comunicazione_iva,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Elenchi di controllo iva per cassa > Elenco di controllo iva clienti ancora in essere,form:menu_ivclica,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Elenchi di controllo iva per cassa > Elenco di controllo iva fornitori ancora in essere,form:menu_ivforca,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Elenco fatture in sospensione incassate,form:menu_ivaclsos_inc,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Intestazione bollati,form:menu_bollati,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Libro giornale fiscale,form:menu_lib000,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Liquidazione iva,form:menu_liquida,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Riepilogo registro iva,form:menu_liquidos,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Stampa bollato iva clienti fatture differite,form:menu_ivacasta,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Stampa bollato iva compensazioni acquisti cee,form:menu_ivaclcee,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Stampa bollato iva corrispettivi,form:menu_ivacosta,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Stampa bollati iva > Stampa bollato note occasionali fornitori,form:menu_ivafonoc,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Statistiche iva > Dichiarazione periodica,form:menu_dichiara,MENU_TO_FORM,tbl_menu
menu:contabilit > Bollati > Statistiche iva > Statistica iva,form:menu_liquimm,MENU_TO_FORM,tbl_menu
menu:contabilit > Budget > Copia saldi del mese in archivio budget,form:menu_budcopy,MENU_TO_FORM,tbl_menu
menu:contabilit > Budget > Inserimento budget iniziale,form:menu_budini,MENU_TO_FORM,tbl_menu
menu:contabilit > Budget > Inserimento budget operativo,form:menu_budope,MENU_TO_FORM,tbl_menu
menu:contabilit > Budget > Pianificazione previsionale,form:menu_bud000,MENU_TO_FORM,tbl_menu
menu:contabilit > Budget > Rettifiche saldi,form:menu_rettif,MENU_TO_FORM,tbl_menu
menu:contabilit > Budget > Stampa budget,form:menu_stabud,MENU_TO_FORM,tbl_menu
menu:contabilit > Business unit > Autorizzazione delle spese,form:menu_aut000,MENU_TO_FORM,tbl_menu
menu:contabilit > Business unit > Gestione incassi tramite fogli excell,form:menu_expoinc,MENU_TO_FORM,tbl_menu
menu:contabilit > Business unit > Gestione prima nota cassa,form:menu_pnc000,MENU_TO_FORM,tbl_menu
menu:contabilit > Business unit > Stampa bollato iva corrispettivi business unit,form:menu_ivacopdv,MENU_TO_FORM,tbl_menu
menu:contabilit > Business unit > Stampa fatturato,form:menu_fatsta,MENU_TO_FORM,tbl_menu
menu:contabilit > Business unit > Stampa registro di cassa,form:menu_pdvreg,MENU_TO_FORM,tbl_menu
menu:contabilit > Centri di costo > Aggiornamento,form:menu_cco000,MENU_TO_FORM,tbl_menu
menu:contabilit > Centri di costo > Annullo centri di costo con selezione,form:menu_ccoannu,MENU_TO_FORM,tbl_menu
menu:contabilit > Centri di costo > Bilancio per centro di costo,form:menu_stbiccoseco,MENU_TO_FORM,tbl_menu
menu:contabilit > Centri di costo > Dettagli c.d.c. con raggruppamento conti nel mese,form:menu_movstco1,MENU_TO_FORM,tbl_menu
menu:contabilit > Centri di costo > Elenco centri di costo,form:menu_ccoelen,MENU_TO_FORM,tbl_menu
menu:contabilit > Centri di costo > Gestione gruppo centro di costo,form:ccogrric,MENU_TO_FORM,tbl_menu
menu:contabilit > Centri di costo > Riepilogo centri di costo,form:menu_saldocc,MENU_TO_FORM,tbl_menu
menu:contabilit > Cespiti > Aggiornamento dettagli cespiti da mov. contabili,form:menu_agg_dett_cespiti,MENU_TO_FORM,tbl_menu
menu:contabilit > Cespiti > Cancellazione delle quote di ammortamento,form:menu_quo_am_canc,MENU_TO_FORM,tbl_menu
menu:contabilit > Cespiti > Generazione quote di ammortamento,form:menu_quo_am_gen,MENU_TO_FORM,tbl_menu
menu:contabilit > Cespiti > Gestione anagrafica cespiti,form:menu_ammces,MENU_TO_FORM,tbl_menu
menu:contabilit > Cespiti > Gestione categorie,form:menu_ammcat,MENU_TO_FORM,tbl_menu
menu:contabilit > Cespiti > Gestione parametro ires,form:menu_para_ires,MENU_TO_FORM,tbl_menu
menu:contabilit > Cespiti > Legame tra la prima nota e il cespite,form:menu_agg_conti_codces,MENU_TO_FORM,tbl_menu
menu:contabilit > Cespiti > Procedure di supporto > Popolamento automatico Categorie e Cespiti,prg:popola_cespiti_categorie_da_conti_e_mov_cont,CALLS_PRG,tbl_menu
menu:contabilit > Cespiti > Sblocca / blocca quote di ammortamento contabili,form:menu_quo_am_coge,MENU_TO_FORM,tbl_menu
menu:contabilit > Cespiti > Simulazione ammortamento,form:menu_quo_am_simu,MENU_TO_FORM,tbl_menu
menu:contabilit > Cespiti > Stampa bollato del registro cespite,form:menu_reg_cesp_bol,MENU_TO_FORM,tbl_menu
menu:contabilit > Cespiti > Trasferimento in contabilita quote amm. ordinarie,form:menu_tfcquoteamm,MENU_TO_FORM,tbl_menu
menu:contabilit > Cespiti > Visualizzazione e stampa cespiti,form:menu_stat_cesp,MENU_TO_FORM,tbl_menu
menu:contabilit > Compensazioni clienti/fornitori > Compensazioni clienti/fornitori,form:menu_compe00,MENU_TO_FORM,tbl_menu
menu:contabilit > Compensi amministratore > Annullo con selezione,form:menu_raannu,MENU_TO_FORM,tbl_menu
menu:contabilit > Compensi amministratore > Annullo per periodo,form:menu_raaeli,MENU_TO_FORM,tbl_menu
menu:contabilit > Compensi amministratore > Elenco per codice versamento irpef,form:menu_raairpef,MENU_TO_FORM,tbl_menu
menu:contabilit > Compensi amministratore > Estratti conto per amm. su base data di pagamento,form:menu_raaestp,MENU_TO_FORM,tbl_menu
menu:contabilit > Compensi amministratore > Estratti conto per amministratore,form:menu_raaestc,MENU_TO_FORM,tbl_menu
menu:contabilit > Compensi amministratore > Pagamento fatture amministratore,form:menu_raapag,MENU_TO_FORM,tbl_menu
menu:contabilit > Compensi amministratore > Registrazione compenso,form:menu_raa000,MENU_TO_FORM,tbl_menu
menu:contabilit > Compensi amministratore > Statistiche,form:menu_raasta,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Aggregazione conti per attività risorse > Aggiornamento,form:menu_aggregaconti,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Aggregazione conti per attività risorse > Annullo con selezione,form:menu_aggregannu,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Aggregazione conti per attività risorse > Duplicazione aggregazioni per anno,form:menu_aggregadupli,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Analisi dei conti > Attribuzione dei codici di raggruppamento,form:menu_attrag,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Analisi dei conti > Raggruppamento controllo di gestione,form:menu_raggbil,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Cash flow finanziario > Cash flow finanziario (sola modifica preventivato),form:menu_cashflow_finance,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Cash flow finanziario > Cash flow finanziario (sola modifica ricalcolato),form:menu_cashflow_finance,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Cash flow finanziario > Cash flow finanziario (sola visualizzazione),form:menu_cashflow_finance,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Cash flow finanziario > Cash flow finanziario (super user),form:menu_cashflow_finance,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Controllo di gestione,form:menu_controllo_gestione,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Recupero crediti / rischio clienti > Elenco clienti a rischio consegne,form:menu_rischioc,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Situazione finanziaria,form:menu_sitfinan,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Statistiche sul controllo di gestione,form:menu_cdg_stat,MENU_TO_FORM,tbl_menu
menu:contabilit > Controllo di gestione > Tableau de board aziendale,form:menu_tableau,MENU_TO_FORM,tbl_menu
menu:contabilit > Gestione del personale > Gestione anagrafica risorse aziendali > Aggiornamento,form:menu_risumana000,MENU_TO_FORM,tbl_menu
menu:contabilit > Gestione del personale > Gestione lista pagamenti personale > Aggiornamento lista pagamenti,form:menu_gpp000,MENU_TO_FORM,tbl_menu
menu:contabilit > Gestione del personale > Gestione lista pagamenti personale > Annullo con selezione,form:menu_gppannu,MENU_TO_FORM,tbl_menu
menu:contabilit > Gestione del personale > Gestione lista pagamenti personale > Caricamento lista di pagamento,form:menu_elab_cedolini_tesoreria,MENU_TO_FORM,tbl_menu
menu:contabilit > Gestione del personale > Gestione lista pagamenti personale > Elenco movimenti del mese,form:menu_stpag00,MENU_TO_FORM,tbl_menu
menu:contabilit > Gestione del personale > Gestione lista pagamenti personale > Modifica lista pagamenti del mese,form:menu_modpag,MENU_TO_FORM,tbl_menu
menu:contabilit > Partitari > Controllo tra prima nota e partitari,form:checkpart,MENU_TO_FORM,tbl_menu
menu:contabilit > Partitari > Controllo tra storico contabile e partitari,form:menu_checkscpart,MENU_TO_FORM,tbl_menu
menu:contabilit > Partitari > Pagamenti incassi diversi > Mandati di pagamento,form:menu_mand000,MENU_TO_FORM,tbl_menu
