object_id,file,object_type,name,description,new_location
prg:ivafocee::SUM_PLAF,prg/ivafocee.prg:1905,PROCEDURE,SUM_PLAF,,
prg:ivafocee::TOTFAT,prg/ivafocee.prg:963,PROCEDURE,TOTFAT,,
prg:ivafonoc,prg/ivafonoc.prg,PRG,ivafonoc,STAMPA BOLLATO IVA FORNITORI ABITUALI CEE						*,
prg:ivafonoc::AGGPLAF,prg/ivafonoc.prg:1903,PROCEDURE,AGGPLAF,,
prg:ivafonoc::GETPIVA,prg/ivafonoc.prg:925,PROCEDURE,GETPIVA,,
prg:ivafonoc::IVADET,prg/ivafonoc.prg:719,PROCEDURE,IVADET,,
prg:ivafonoc::IVAPLAF,prg/ivafonoc.prg:1587,PROCEDURE,IVAPLAF,,
prg:ivafonoc::IVATES,prg/ivafonoc.prg:263,PROCEDURE,IVATES,,
prg:ivafonoc::IVATES4,prg/ivafonoc.prg:544,PROCEDURE,IVATES4,,
prg:ivafonoc::IVATESO4,prg/ivafonoc.prg:640,PROCEDURE,IVATESO4,,
prg:ivafonoc::IVATEST,prg/ivafonoc.prg:145,PROCEDURE,IVATEST,,
prg:ivafonoc::IVATEST4,prg/ivafonoc.prg:448,PROCEDURE,IVATEST4,,
prg:ivafonoc::IVATESTO,prg/ivafonoc.prg:364,PROCEDURE,IVATESTO,,
prg:ivafonoc::IVATORF,prg/ivafonoc.prg:1275,PROCEDURE,IVATORF,,
prg:ivafonoc::IVATOTF,prg/ivafonoc.prg:1009,PROCEDURE,IVATOTF,,
prg:ivafonoc::IVATPLAF,prg/ivafonoc.prg:1822,PROCEDURE,IVATPLAF,,
prg:ivafonoc::OK_PROTO,prg/ivafonoc.prg:1985,PROCEDURE,OK_PROTO,,
prg:ivafonoc::OK_SPOOL,prg/ivafonoc.prg:1936,PROCEDURE,OK_SPOOL,,
prg:ivafonoc::SUM_PLAF,prg/ivafonoc.prg:1879,PROCEDURE,SUM_PLAF,,
prg:ivafonoc::TOTFAT,prg/ivafonoc.prg:951,PROCEDURE,TOTFAT,,
prg:ivafopers,prg/ivafopers.prg,PRG,ivafopers,STAMPA BOLLATO IVA FORNITORI ABITUALI CEE						*,
prg:ivafopers::AGGPLAF,prg/ivafopers.prg:1956,PROCEDURE,AGGPLAF,,
prg:ivafopers::GETPIVA,prg/ivafopers.prg:964,PROCEDURE,GETPIVA,,
prg:ivafopers::IVADET,prg/ivafopers.prg:699,PROCEDURE,IVADET,,
prg:ivafopers::IVAPLAF,prg/ivafopers.prg:1639,PROCEDURE,IVAPLAF,,
prg:ivafopers::IVATES,prg/ivafopers.prg:250,PROCEDURE,IVATES,,
prg:ivafopers::IVATES4,prg/ivafopers.prg:527,PROCEDURE,IVATES4,,
prg:ivafopers::IVATESO4,prg/ivafopers.prg:622,PROCEDURE,IVATESO4,,
prg:ivafopers::IVATEST,prg/ivafopers.prg:154,PROCEDURE,IVATEST,,
prg:ivafopers::IVATEST4,prg/ivafopers.prg:432,PROCEDURE,IVATEST4,,
prg:ivafopers::IVATESTO,prg/ivafopers.prg:350,PROCEDURE,IVATESTO,,
prg:ivafopers::IVATORF,prg/ivafopers.prg:1321,PROCEDURE,IVATORF,,
prg:ivafopers::IVATOTF,prg/ivafopers.prg:1048,PROCEDURE,IVATOTF,,
prg:ivafopers::IVATPLAF,prg/ivafopers.prg:1875,PROCEDURE,IVATPLAF,,
prg:ivafopers::OK_PROTO,prg/ivafopers.prg:2039,PROCEDURE,OK_PROTO,,
prg:ivafopers::OK_SPOOL,prg/ivafopers.prg:1989,PROCEDURE,OK_SPOOL,,
prg:ivafopers::SUM_PLAF,prg/ivafopers.prg:1932,PROCEDURE,SUM_PLAF,,
prg:ivafopers::TOTFAT,prg/ivafopers.prg:990,PROCEDURE,TOTFAT,,
prg:ivafosta,prg/ivafosta.prg,PRG,ivafosta,STAMPA BOLLATO IVA FORNITORI NAZIONALI							*,
prg:ivafosta::AGGPLAF,prg/ivafosta.prg:1998,PROCEDURE,AGGPLAF,,
prg:ivafosta::GETPIVA,prg/ivafosta.prg:988,PROCEDURE,GETPIVA,,
prg:ivafosta::IVADET,prg/ivafosta.prg:756,PROCEDURE,IVADET,,
prg:ivafosta::IVAPLAF,prg/ivafosta.prg:1681,PROCEDURE,IVAPLAF,,
prg:ivafosta::IVATES,prg/ivafosta.prg:302,PROCEDURE,IVATES,,
prg:ivafosta::IVATES4,prg/ivafosta.prg:582,PROCEDURE,IVATES4,,
prg:ivafosta::IVATESO4,prg/ivafosta.prg:678,PROCEDURE,IVATESO4,,
prg:ivafosta::IVATEST,prg/ivafosta.prg:205,PROCEDURE,IVATEST,,
prg:ivafosta::IVATEST4,prg/ivafosta.prg:486,PROCEDURE,IVATEST4,,
prg:ivafosta::IVATESTO,prg/ivafosta.prg:403,PROCEDURE,IVATESTO,,
prg:ivafosta::IVATORF,prg/ivafosta.prg:1361,PROCEDURE,IVATORF,,
prg:ivafosta::IVATOTF,prg/ivafosta.prg:1072,PROCEDURE,IVATOTF,,
prg:ivafosta::IVATPLAF,prg/ivafosta.prg:1917,PROCEDURE,IVATPLAF,,
prg:ivafosta::OK_PROTO,prg/ivafosta.prg:2080,PROCEDURE,OK_PROTO,,
prg:ivafosta::OK_SPOOL,prg/ivafosta.prg:2031,PROCEDURE,OK_SPOOL,,
prg:ivafosta::SUM_PLAF,prg/ivafosta.prg:1974,PROCEDURE,SUM_PLAF,,
prg:ivafosta::TOTFAT,prg/ivafosta.prg:1014,PROCEDURE,TOTFAT,,
prg:ivarecom,prg/ivarecom.prg,PRG,ivarecom,STAMPA BOLLATO IVA REGISTRO CESSIONI COMPENSATIVE					*,
prg:ivarecom::CERCA_NUMERO_PROTOCOLLO_DI_PARTENZA,prg/ivarecom.prg:1332,PROCEDURE,CERCA_NUMERO_PROTOCOLLO_DI_PARTENZA,,
prg:ivarecom::IVADET,prg/ivarecom.prg:727,PROCEDURE,IVADET,,
prg:ivarecom::IVATES,prg/ivarecom.prg:273,PROCEDURE,IVATES,,
prg:ivarecom::IVATES4,prg/ivarecom.prg:553,PROCEDURE,IVATES4,,
prg:ivarecom::IVATESO4,prg/ivarecom.prg:649,PROCEDURE,IVATESO4,,
prg:ivarecom::IVATEST,prg/ivarecom.prg:153,PROCEDURE,IVATEST,,
prg:ivarecom::IVATEST4,prg/ivarecom.prg:457,PROCEDURE,IVATEST4,,
prg:ivarecom::IVATESTO,prg/ivarecom.prg:374,PROCEDURE,IVATESTO,,
prg:ivarecom::IVATOTCE,prg/ivarecom.prg:999,PROCEDURE,IVATOTCE,,
prg:ivarecom::OK_FATAGE,prg/ivarecom.prg:1309,PROCEDURE,OK_FATAGE,,
prg:ivarecom::OK_SPOOL,prg/ivarecom.prg:1260,PROCEDURE,OK_SPOOL,,
prg:lavostam,prg/lavostam.prg,PRG,lavostam,STAMPA CONFERMA D'ORDINE DI ACQUISTO									*,
prg:lavostam::CLEAR_VAR,prg/lavostam.prg:875,PROCEDURE,CLEAR_VAR,,
prg:lavostam::CREA_PERI,prg/lavostam.prg:824,PROCEDURE,CREA_PERI,,
prg:lavostam::PAROLA,prg/lavostam.prg:804,PROCEDURE,PAROLA,,
prg:lavostam::PERIODI,prg/lavostam.prg:761,PROCEDURE,PERIODI,,
prg:lavostam::RILA_VAR,prg/lavostam.prg:915,PROCEDURE,RILA_VAR,,
prg:lavostam::STAMPAMOD,prg/lavostam.prg:214,PROCEDURE,STAMPAMOD,,
prg:lavostam::VAR_PERI,prg/lavostam.prg:839,PROCEDURE,VAR_PERI,,
prg:lib000,prg/lib000.prg,PRG,lib000,STAMPA LIBRO GIORNALE FISCALE                          *,
prg:lib000::AGGIOLIB,prg/lib000.prg:1209,PROCEDURE,AGGIOLIB,,
prg:lib000::AGG_TEMPO,prg/lib000.prg:745,PROCEDURE,AGG_TEMPO,,
prg:lib000::CHIUDIM,prg/lib000.prg:1150,PROCEDURE,CHIUDIM,,
prg:lib000::CREATEMP,prg/lib000.prg:466,PROCEDURE,CREATEMP,,
prg:lib000::CTR_IVA,prg/lib000.prg:1269,PROCEDURE,CTR_IVA,,
prg:lib000::LIBTES,prg/lib000.prg:1005,PROCEDURE,LIBTES,,
prg:lib000::ROTT_TEMPO,prg/lib000.prg:805,PROCEDURE,ROTT_TEMPO,,
prg:lib000::STAMPA,prg/lib000.prg:560,PROCEDURE,STAMPA,,
prg:lib000::STP_GRA,prg/lib000.prg:1097,PROCEDURE,STP_GRA,,
prg:lib000::STP_SPOOL,prg/lib000.prg:849,PROCEDURE,STP_SPOOL,,
prg:lib000::TIPOCO,prg/lib000.prg:1118,PROCEDURE,TIPOCO,,
prg:lib000::TOTALE,prg/lib000.prg:635,PROCEDURE,TOTALE,,
prg:lib000::TOTALE_FINALE,prg/lib000.prg:685,PROCEDURE,TOTALE_FINALE,,
prg:lib000::TOT_FINALE,prg/lib000.prg:239,PROCEDURE,TOT_FINALE,,
prg:lib000::VQUADRA,prg/lib000.prg:308,PROCEDURE,VQUADRA,,
prg:lib000::VQUADRA_TOT_FINALE,prg/lib000.prg:387,PROCEDURE,VQUADRA_TOT_FINALE,,
prg:licenza,prg/licenza.prg,PRG,licenza,################################################################### GESTIONE DELLE AUTORIZZAZIONI ALL'USO DELLA LICENZA DI AQUARIUS  ** ################################################################,
prg:liquida,prg/liquida.prg,PRG,liquida,PROCEDURA DI CREAZIONE LIQUIDAZIONE PERIODICA IVA ******,
prg:liquida2,prg/liquida2.prg,PRG,liquida2,PROCEDURA DI CREAZIONE LIQUIDAZIONE PERIODICA IVA ****** => SERGIO - INIZIO 27/04/2023,
prg:liquida2::CALCOLA_IVA_DETRAIBILE_PRORATA,prg/liquida2.prg:773,PROCEDURE,CALCOLA_IVA_DETRAIBILE_PRORATA,,
prg:liquida2::CERCA,prg/liquida2.prg:863,PROCEDURE,CERCA,,
prg:liquida2::CERCA_ACCONTO_IVA,prg/liquida2.prg:1088,PROCEDURE,CERCA_ACCONTO_IVA,,
prg:liquida2::CREALIQ,prg/liquida2.prg:217,PROCEDURE,CREALIQ,,
prg:liquida::CALCOLA_IVA_DETRAIBILE_PRORATA,prg/liquida.prg:632,PROCEDURE,CALCOLA_IVA_DETRAIBILE_PRORATA,,
prg:liquida::CERCA,prg/liquida.prg:722,PROCEDURE,CERCA,,
prg:liquida::CERCA_ACCONTO_IVA,prg/liquida.prg:948,PROCEDURE,CERCA_ACCONTO_IVA,,
prg:liquida::CREALIQ,prg/liquida.prg:135,PROCEDURE,CREALIQ,,
prg:liquidos,prg/liquidos.prg,PRG,liquidos,,
prg:liquidos::AGGIORNA_IVA_CREDITO_NEL_MESE_SUCCESSIVO,prg/liquidos.prg:4961,PROCEDURE,AGGIORNA_IVA_CREDITO_NEL_MESE_SUCCESSIVO,,
prg:liquidos::AGGIORNA_IVA_RECUPERATA_DA_ANNO_PRECEDENTE,prg/liquidos.prg:4854,PROCEDURE,AGGIORNA_IVA_RECUPERATA_DA_ANNO_PRECEDENTE,,
prg:liquidos::AGGIORNA_IVA_RECUPERATA_DA_EXTRAIVA_ANNO_PRECEDENTE,prg/liquidos.prg:4906,PROCEDURE,AGGIORNA_IVA_RECUPERATA_DA_EXTRAIVA_ANNO_PRECEDENTE,,
prg:liquidos::AGGPLAF,prg/liquidos.prg:4820,PROCEDURE,AGGPLAF,,
prg:liquidos::CALCOLA_IVA_DETRAIBILE_PRORATA,prg/liquidos.prg:6189,PROCEDURE,CALCOLA_IVA_DETRAIBILE_PRORATA,,
prg:liquidos::CERCA_ACCONTO_IVA,prg/liquidos.prg:6313,PROCEDURE,CERCA_ACCONTO_IVA,,
prg:liquidos::IVADET,prg/liquidos.prg:960,PROCEDURE,IVADET,,
prg:liquidos::IVAERA,prg/liquidos.prg:4014,PROCEDURE,IVAERA,,
prg:liquidos::IVAMENSILE,prg/liquidos.prg:5069,PROCEDURE,IVAMENSILE,,
prg:liquidos::IVAMENSILE2,prg/liquidos.prg:5149,PROCEDURE,IVAMENSILE2,,
prg:liquidos::IVAMENSILE3,prg/liquidos.prg:5199,PROCEDURE,IVAMENSILE3,,
prg:liquidos::IVAPLAF,prg/liquidos.prg:4484,PROCEDURE,IVAPLAF,,
prg:liquidos::IVATES,prg/liquidos.prg:412,PROCEDURE,IVATES,,
prg:liquidos::IVATES4,prg/liquidos.prg:795,PROCEDURE,IVATES4,,
prg:liquidos::IVATESO4,prg/liquidos.prg:886,PROCEDURE,IVATESO4,,
prg:liquidos::IVATEST,prg/liquidos.prg:341,PROCEDURE,IVATEST,,
prg:liquidos::IVATEST4,prg/liquidos.prg:729,PROCEDURE,IVATEST4,,
prg:liquidos::IVATESTO,prg/liquidos.prg:508,PROCEDURE,IVATESTO,,
prg:liquidos::IVATESTREGISTROCOMPENSATIVO,prg/liquidos.prg:586,PROCEDURE,IVATESTREGISTROCOMPENSATIVO,,
prg:liquidos::IVATESTREGISTROCOMPENSATIVO4,prg/liquidos.prg:664,PROCEDURE,IVATESTREGISTROCOMPENSATIVO4,,
prg:liquidos::IVATORF,prg/liquidos.prg:2436,PROCEDURE,IVATORF,,
prg:liquidos::IVATOTC,prg/liquidos.prg:1174,PROCEDURE,IVATOTC,,
prg:liquidos::IVATOTCDIFF,prg/liquidos.prg:5859,PROCEDURE,IVATOTCDIFF,,
prg:liquidos::IVATOTCE,prg/liquidos.prg:2797,PROCEDURE,IVATOTCE,,
prg:liquidos::IVATOTCFORCEE,prg/liquidos.prg:5303,PROCEDURE,IVATOTCFORCEE,,
prg:liquidos::IVATOTF,prg/liquidos.prg:2125,PROCEDURE,IVATOTF,,
prg:liquidos::IVATOTREGISTROCOMPENSATIVO,prg/liquidos.prg:3057,PROCEDURE,IVATOTREGISTROCOMPENSATIVO,,
prg:liquidos::IVATOTREVERSECHANGE,prg/liquidos.prg:5583,PROCEDURE,IVATOTREVERSECHANGE,,
prg:liquidos::IVATOTS_NO_FAT_ELE,prg/liquidos.prg:1806,PROCEDURE,IVATOTS_NO_FAT_ELE,,
prg:liquidos::IVATOTS_SI_FAT_ELE,prg/liquidos.prg:1486,PROCEDURE,IVATOTS_SI_FAT_ELE,,
prg:liquidos::IVATOTT,prg/liquidos.prg:3339,PROCEDURE,IVATOTT,,
prg:liquidos::IVATPLAF,prg/liquidos.prg:4739,PROCEDURE,IVATPLAF,,
prg:liquidos::IVATRIMESTRALE,prg/liquidos.prg:5125,PROCEDURE,IVATRIMESTRALE,,
prg:liquidos::IVATRIMESTRALE2,prg/liquidos.prg:5251,PROCEDURE,IVATRIMESTRALE2,,
prg:liquidos::IVATRIMESTRALE3,prg/liquidos.prg:5276,PROCEDURE,IVATRIMESTRALE3,,
prg:liquidos::OK_FATAGE,prg/liquidos.prg:4430,PROCEDURE,OK_FATAGE,,
prg:liquidos::OK_PROTO,prg/liquidos.prg:4457,PROCEDURE,OK_PROTO,,
prg:liquidos::OK_SPOOL,prg/liquidos.prg:4265,PROCEDURE,OK_SPOOL,,
prg:liquidos::SUM_PLAF,prg/liquidos.prg:4796,PROCEDURE,SUM_PLAF,,
prg:liquimm,prg/liquimm.prg,PRG,liquimm,STATISTICA MENSILE IVA CLIENTI/FORNITORI          ******,
prg:liquimm::CALCOLA_IVA_DETRAIBILE_PRORATA,prg/liquimm.prg:497,PROCEDURE,CALCOLA_IVA_DETRAIBILE_PRORATA,,
prg:liquimm::CERCA,prg/liquimm.prg:588,PROCEDURE,CERCA,,
prg:liquimm::CERCA_IVA_EXTRAIVA_NEL_MESE_TRIMESTRE,prg/liquimm.prg:612,PROCEDURE,CERCA_IVA_EXTRAIVA_NEL_MESE_TRIMESTRE,,
prg:liquimm::CERCA_IVA_EXTRAIVA_NEL_PERIODO,prg/liquimm.prg:836,PROCEDURE,CERCA_IVA_EXTRAIVA_NEL_PERIODO,,
prg:liquimm::CREALIQ,prg/liquimm.prg:115,PROCEDURE,CREALIQ,,
prg:mailf,prg/mailf.prg,PRG,mailf,,
prg:mancgen,prg/mancgen.prg,PRG,mancgen,TRASFERIMENTO IN CONTABILITA GENERALE DELLE REVERSALI					    	 *,
prg:mancgen::CHK,prg/mancgen.prg:234,PROCEDURE,CHK,,
prg:mancgen::MOVABBUON,prg/mancgen.prg:661,PROCEDURE,MOVABBUON,,
prg:mancgen::MOVCREAI,prg/mancgen.prg:248,PROCEDURE,MOVCREAI,,
prg:mancgen::MOVCRINC,prg/mancgen.prg:360,PROCEDURE,MOVCRINC,,
prg:mancgen::RED_ABBUO,prg/mancgen.prg:580,PROCEDURE,RED_ABBUO,,
prg:mancgen::RED_PARINC,prg/mancgen.prg:470,PROCEDURE,RED_PARINC,,
prg:mancgen::REG_NUMREG,prg/mancgen.prg:330,PROCEDURE,REG_NUMREG,,
prg:mancgen::REG_NUMRPN,prg/mancgen.prg:300,PROCEDURE,REG_NUMRPN,,
prg:mandgen,prg/mandgen.prg,PRG,mandgen,TRASFERIMENTO IN CONTABILITA GENERALE DEGLI ORDINATIVI GENERICI DI PAGAMENTO    	 *,
prg:mandgen::CHK,prg/mandgen.prg:234,PROCEDURE,CHK,,
prg:mandgen::MOVABBUON,prg/mandgen.prg:675,PROCEDURE,MOVABBUON,,
prg:mandgen::MOVCREAI,prg/mandgen.prg:248,PROCEDURE,MOVCREAI,,
prg:mandgen::MOVCRINC,prg/mandgen.prg:360,PROCEDURE,MOVCRINC,,
prg:mandgen::RED_ABBUO,prg/mandgen.prg:594,PROCEDURE,RED_ABBUO,,
prg:mandgen::RED_PARINC,prg/mandgen.prg:470,PROCEDURE,RED_PARINC,,
prg:mandgen::REG_NUMREG,prg/mandgen.prg:330,PROCEDURE,REG_NUMREG,,
prg:mandgen::REG_NUMRPN,prg/mandgen.prg:300,PROCEDURE,REG_NUMRPN,,
prg:mdbstam,prg/mdbstam.prg,PRG,mdbstam,,
prg:mdbstam::CLEAR_VAR,prg/mdbstam.prg:1719,PROCEDURE,CLEAR_VAR,,
prg:mdbstam::CREA_PERI,prg/mdbstam.prg:1668,PROCEDURE,CREA_PERI,,
prg:mdbstam::PAROLA,prg/mdbstam.prg:1648,PROCEDURE,PAROLA,,
prg:mdbstam::PERIODI,prg/mdbstam.prg:1604,PROCEDURE,PERIODI,,
prg:mdbstam::RILA_VAR,prg/mdbstam.prg:1761,PROCEDURE,RILA_VAR,,
prg:mdbstam::STAMPAMOD,prg/mdbstam.prg:129,PROCEDURE,STAMPAMOD,,
prg:mdbstam::VAR_PERI,prg/mdbstam.prg:1683,PROCEDURE,VAR_PERI,,
prg:menu_xls,prg/menu_xls.prg,PRG,menu_xls,ELENCO MENU' AQUARIUS SU FOGLIO EXCEL						*,
prg:menusta,prg/menusta.prg,PRG,menusta,XXX_FILIN     = NOME FILE DI INPUT DA ELABORARE XXX_PREVIEW   = FLAG .T. O .F. PER ANTEPRIMA XXX_STAMPA    = FLAG .T. O .F. PER STAMPARE XXX_TIPO      = PARAMETRO TIPO PER RICERCARE REPORT SU CERCAREP,
prg:menusta1,prg/menusta1.prg,PRG,menusta1,XXX_FILIN     			= NOME FILE DI INPUT DA ELABORARE XXX_PREVIEW   			= FLAG .T. O .F. PER ANTEPRIMA XXX_STAMPA    			= FLAG .T. O .F. PER STAMPARE XXX_TIPO      			= PARAMETRO TIPO PER RICERCARE REPORT,
prg:modrep,prg/modrep.prg,PRG,modrep,,
prg:nullo,prg/nullo.prg,PRG,nullo,,
prg:offbolle,prg/offbolle.prg,PRG,offbolle,,
prg:offfap,prg/offfap.prg,PRG,offfap,,
prg:offfattu,prg/offfattu.prg,PRG,offfattu,,
prg:offstam,prg/offstam.prg,PRG,offstam,STAMPA OFFERTA CLIENTE										*,
prg:offstam::CLEAR_VAR,prg/offstam.prg:1552,PROCEDURE,CLEAR_VAR,,
prg:offstam::CREA_PERI,prg/offstam.prg:1501,PROCEDURE,CREA_PERI,,
prg:offstam::PAROLA,prg/offstam.prg:1481,PROCEDURE,PAROLA,,
prg:offstam::PERIODI,prg/offstam.prg:1437,PROCEDURE,PERIODI,,
prg:offstam::RILA_VAR,prg/offstam.prg:1594,PROCEDURE,RILA_VAR,,
prg:offstam::STAMPAMOD,prg/offstam.prg:113,PROCEDURE,STAMPAMOD,,
prg:offstam::VAR_PERI,prg/offstam.prg:1516,PROCEDURE,VAR_PERI,,
prg:ordini_in_lavorazione,prg/ordini_in_lavorazione.prg,PRG,ordini_in_lavorazione,,
prg:ordini_in_lavorazione::STAMPA_DISEGNI_PDF,prg/ordini_in_lavorazione.prg:201,PROCEDURE,STAMPA_DISEGNI_PDF,,
prg:ordini_in_lavorazione::STAMPA_ETICHETTE_DISEGNI,prg/ordini_in_lavorazione.prg:153,PROCEDURE,STAMPA_ETICHETTE_DISEGNI,,
prg:ordstam,prg/ordstam.prg,PRG,ordstam,,
prg:ordstam::CLEAR_VAR,prg/ordstam.prg:1784,PROCEDURE,CLEAR_VAR,,
prg:ordstam::CREA_PERI,prg/ordstam.prg:1733,PROCEDURE,CREA_PERI,,
prg:ordstam::PAROLA,prg/ordstam.prg:1713,PROCEDURE,PAROLA,,
prg:ordstam::PERIODI,prg/ordstam.prg:1669,PROCEDURE,PERIODI,,
prg:ordstam::RILA_VAR,prg/ordstam.prg:1826,PROCEDURE,RILA_VAR,,
prg:ordstam::STAMPAMOD,prg/ordstam.prg:140,PROCEDURE,STAMPAMOD,,
prg:ordstam::VAR_PERI,prg/ordstam.prg:1748,PROCEDURE,VAR_PERI,,
prg:orfstam,prg/orfstam.prg,PRG,orfstam,,
prg:orfstam::CLEAR_VAR,prg/orfstam.prg:1658,PROCEDURE,CLEAR_VAR,,
prg:orfstam::CREA_PERI,prg/orfstam.prg:1607,PROCEDURE,CREA_PERI,,
prg:orfstam::PAROLA,prg/orfstam.prg:1587,PROCEDURE,PAROLA,,
prg:orfstam::PERIODI,prg/orfstam.prg:1543,PROCEDURE,PERIODI,,
prg:orfstam::RILA_VAR,prg/orfstam.prg:1700,PROCEDURE,RILA_VAR,,
prg:orfstam::STAMPAMOD,prg/orfstam.prg:129,PROCEDURE,STAMPAMOD,,
prg:orfstam::VAR_PERI,prg/orfstam.prg:1622,PROCEDURE,VAR_PERI,,
prg:otofap,prg/otofap.prg,PRG,otofap,,
prg:pckteiva,prg/pckteiva.prg,PRG,pckteiva,,
prg:popola_cespiti_categorie_da_conti_e_mov_cont,prg/popola_cespiti_categorie_da_conti_e_mov_cont.prg,PRG,popola_cespiti_categorie_da_conti_e_mov_cont,,
prg:prbstam,prg/prbstam.prg,PRG,prbstam,STAMPA DOCUMENTI DI TRASPORTO IN FORMATO DOS TRAMITE SPOOLER,
prg:prbstam::ESPL_COMM,prg/prbstam.prg:614,PROCEDURE,ESPL_COMM,,
prg:prbstam::STAMPA_DETTAGLI,prg/prbstam.prg:317,PROCEDURE,STAMPA_DETTAGLI,,
prg:prbstam::STAMPA_TESTATA,prg/prbstam.prg:99,PROCEDURE,STAMPA_TESTATA,,
prg:prbstam::STAMPA_TOTALI,prg/prbstam.prg:513,PROCEDURE,STAMPA_TOTALI,,
prg:prgprint,prg/prgprint.prg,PRG,prgprint,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ -->> procedura per la stampa in vari formati: -->> Parametri: -->> 			ActiveCon,
prg:primano,prg/primano.prg,PRG,primano,STAMPA PRIMA NOTA                                  *,
prg:primano::AGG_TEMPO,prg/primano.prg:1033,PROCEDURE,AGG_TEMPO,,
prg:primano::CREATEMP,prg/primano.prg:794,PROCEDURE,CREATEMP,,
prg:primano::CTR_IVA,prg/primano.prg:1342,PROCEDURE,CTR_IVA,,
prg:primano::ELABORA_PN_PER_CONTO_CONTABILE,prg/primano.prg:280,PROCEDURE,ELABORA_PN_PER_CONTO_CONTABILE,,
prg:primano::ELABORA_PN_PER_TIPO_OPERAZIONE,prg/primano.prg:455,PROCEDURE,ELABORA_PN_PER_TIPO_OPERAZIONE,,
prg:primano::LIBTES,prg/primano.prg:1217,PROCEDURE,LIBTES,,
prg:primano::ROTT_TEMPO,prg/primano.prg:1080,PROCEDURE,ROTT_TEMPO,,
prg:primano::STAMPA,prg/primano.prg:873,PROCEDURE,STAMPA,,
prg:primano::STP_GRA,prg/primano.prg:1260,PROCEDURE,STP_GRA,,
prg:primano::STP_SPOOL,prg/primano.prg:1092,PROCEDURE,STP_SPOOL,,
prg:primano::TIPOCO,prg/primano.prg:1289,PROCEDURE,TIPOCO,,
prg:primano::TOTALE,prg/primano.prg:977,PROCEDURE,TOTALE,,
prg:primano::VQUADRA,prg/primano.prg:638,PROCEDURE,VQUADRA,,
prg:prnivace,prg/prnivace.prg,PRG,prnivace,CREAZIONE MOVIMENTI CONTABILI PER COMPENSAZIONE IVA ACQUISTI CEE				 *,
prg:prnivace::CEI_AGGIORNA_MOV_CONT,prg/prnivace.prg:710,PROCEDURE,CEI_AGGIORNA_MOV_CONT,,
prg:prnivace::CEI_COPIA,prg/prnivace.prg:303,PROCEDURE,CEI_COPIA,,
prg:prnivace::CEI_CREA,prg/prnivace.prg:205,PROCEDURE,CEI_CREA,,
prg:prnivace::MOVCREAI,prg/prnivace.prg:434,PROCEDURE,MOVCREAI,,
prg:prnivace::MOVCRINC,prg/prnivace.prg:332,PROCEDURE,MOVCRINC,,
prg:prnivace::RED_PARINF,prg/prnivace.prg:549,PROCEDURE,RED_PARINF,,
prg:prnivace::REG_NUMREG,prg/prnivace.prg:487,PROCEDURE,REG_NUMREG,,
prg:prnivace::REG_NUMRPN,prg/prnivace.prg:518,PROCEDURE,REG_NUMRPN,,
prg:prnivacn,prg/prnivacn.prg,PRG,prnivacn,CREAZIONE MOVIMENTI CONTABILI PER COMPENSAZIONE IVA ACQUISTI CEE				 * A FRONTE DI NOTE DI CREDITO									 				 *,
prg:prnivacn::CEI_AGGIORNA_MOV_CONT,prg/prnivacn.prg:712,PROCEDURE,CEI_AGGIORNA_MOV_CONT,,
prg:prnivacn::CEI_COPIA,prg/prnivacn.prg:304,PROCEDURE,CEI_COPIA,,
prg:prnivacn::CEI_CREA,prg/prnivacn.prg:206,PROCEDURE,CEI_CREA,,
prg:prnivacn::MOVCREAI,prg/prnivacn.prg:435,PROCEDURE,MOVCREAI,,
prg:prnivacn::MOVCRINC,prg/prnivacn.prg:333,PROCEDURE,MOVCRINC,,
prg:prnivacn::RED_PARINF,prg/prnivacn.prg:550,PROCEDURE,RED_PARINF,,
prg:prnivacn::REG_NUMREG,prg/prnivacn.prg:488,PROCEDURE,REG_NUMREG,,
prg:prnivacn::REG_NUMRPN,prg/prnivacn.prg:519,PROCEDURE,REG_NUMRPN,,
prg:prnivarc,prg/prnivarc.prg,PRG,prnivarc,CREAZIONE MOVIMENTI CONTABILI PER COMPENSAZIONE IVA REVERSE CHANGE				 *,
prg:prnivarc::CEI_AGGIORNA_MOV_CONT,prg/prnivarc.prg:709,PROCEDURE,CEI_AGGIORNA_MOV_CONT,,
prg:prnivarc::CEI_COPIA,prg/prnivarc.prg:302,PROCEDURE,CEI_COPIA,,
prg:prnivarc::CEI_CREA,prg/prnivarc.prg:204,PROCEDURE,CEI_CREA,,
prg:prnivarc::MOVCREAI,prg/prnivarc.prg:433,PROCEDURE,MOVCREAI,,
prg:prnivarc::MOVCRINC,prg/prnivarc.prg:331,PROCEDURE,MOVCRINC,,
prg:prnivarc::RED_PARINF,prg/prnivarc.prg:548,PROCEDURE,RED_PARINF,,
prg:prnivarc::REG_NUMREG,prg/prnivarc.prg:486,PROCEDURE,REG_NUMREG,,
prg:prnivarc::REG_NUMRPN,prg/prnivarc.prg:517,PROCEDURE,REG_NUMRPN,,
