"Table_Name","Column_Name","Data_Type","Size","Precision_Scale"
PRODUZIONE,CHIAVE,varchar,10,"0/0"
PRODUZIONE,PARENT,varchar,10,"0/0"
PRODUZIONE,COMP,varchar,30,"0/0"
PRODUZIONE,DESCOMP,varchar,200,"0/0"
PRODUZIONE,UM,varchar,2,"0/0"
PRODUZIONE,QTAGIAC,numeric,9,"38/38"
PRODUZIONE,QTA,numeric,9,"38/38"
PRODUZIONE,QTAKG,numeric,9,"38/38"
PRODUZIONE,QTAMQ,numeric,9,"38/38"
PRODUZIONE,QTAML,numeric,9,"38/38"
PRODUZIONE,QTAMC,numeric,9,"38/38"
PRODUZIONE,QTANR,numeric,9,"38/38"
PRODUZIONE,SPESSO,numeric,5,"38/38"
PRODUZIONE,ALTEZZ,numeric,5,"38/38"
PRODUZIONE,LUNGHE,numeric,5,"38/38"
PRODUZIONE,DIS_QTA,numeric,13,"38/38"
PRODUZIONE,DIS_SECIMP,numeric,9,"38/38"
PRODUZIONE,FASELA,varchar,8,"0/0"
PRODUZIONE,DESFASELA,varchar,200,"0/0"
PRODUZIONE,TEMPO,numeric,9,"38/38"
PRODUZIONE,STATE,varchar,2,"0/0"
PRODUZIONE,DESSTATE,varchar,50,"0/0"
PRODUZIONE,COMPLETE,bit,1,"1/0"
PRODUZIONE,TEXT,varchar,254,"0/0"
PRODUZIONE,ALLSYS,text,16,"0/0"
PRODUZIONE,EXPANDED,bit,1,"1/0"
PRODUZIONE,TAG,varchar,254,"0/0"
PRODUZIONE,CODOPE,varchar,20,"0/0"
PRODUZIONE,NOMOPE,varchar,100,"0/0"
PRODUZIONE,FLGCLOSED,bit,1,"1/0"
PRODUZIONE,NOTE,text,16,"0/0"
PRODUZIONE,TOPCAP,varchar,10,"0/0"
PRODUZIONE,TOPSCP,varchar,10,"0/0"
PRODUZIONE,TIPO,varchar,3,"0/0"
PRODUZIONE,DIS_FITTIZ,bit,1,"1/0"
PRODUZIONE,LIVELLO,numeric,9,"38/38"
PRODUZIONE,DIS_QTAT,numeric,13,"38/38"
PRODUZIONE,GRUART,varchar,1,"0/0"
PRODUZIONE,MPARENT,varchar,10,"0/0"
PRODUZIONE,GERARCHIA,varchar,254,"0/0"
PRODUZIONE,GERARC_KEY,varchar,254,"0/0"
PRODUZIONE,DIS_COMSOS,varchar,1,"0/0"
PRODUZIONE,COSTO,numeric,9,"38/38"
PRODUZIONE,NOSTPLOGO,bit,1,"1/0"
PRODUZIONE,NOSTPCLIE,bit,1,"1/0"
PRODUZIONE,NOSTPPROD,bit,1,"1/0"
PRODUZIONE,TSAGG,varchar,20,"0/0"
U_PNC_SA,id_unique,uniqueidentifier,16,"0/0"
U_PNC_SA,PNC_CODSOC,varchar,2,"0/0"
U_PNC_SA,PNC_MESE,varchar,2,"0/0"
U_PNC_SA,PNC_ANNO,varchar,4,"0/0"
U_PNC_SA,PNC_VALORE,numeric,9,"38/38"
U_PNC_SA,PNC_DATREG,varchar,10,"0/0"
U_PNC_SA,PNC_ORAREG,varchar,5,"0/0"
U_PNC_SA,PNC_CODBUN,varchar,10,"0/0"
U_PNC_SA,PNC_DESBUN,varchar,50,"0/0"
U_PNC_SA,PNC_FLGTRA,bit,1,"1/0"
U_GPE_AN,id_unique,uniqueidentifier,16,"0/0"
U_GPE_AN,GPE_MATRI,varchar,10,"0/0"
U_GPE_AN,GPE_COGNOM,varchar,50,"0/0"
U_GPE_AN,GPE_DTASS,varchar,10,"0/0"
U_GPE_AN,GPE_DTCES,varchar,10,"0/0"
U_GPE_AN,GPE_LOCAL,varchar,40,"0/0"
U_GPE_AN,GPE_INDIR,varchar,40,"0/0"
U_GPE_AN,GPE_CAP,varchar,5,"0/0"
U_GPE_AN,GPE_PROV,varchar,2,"0/0"
U_GPE_AN,GPE_BANCA,varchar,40,"0/0"
U_GPE_AN,GPE_AGENZIA,varchar,40,"0/0"
U_GPE_AN,GPE_ABI,varchar,5,"0/0"
U_GPE_AN,GPE_CAB,varchar,5,"0/0"
U_GPE_AN,GPE_CIN,varchar,2,"0/0"
U_GPE_AN,GPE_CC,varchar,12,"0/0"
U_GPE_AN,GPE_EMAIL,varchar,100,"0/0"
U_GPE_AN,GPE_CONTO,varchar,13,"0/0"
TAB_VEN_FP,id_unique,uniqueidentifier,16,"0/0"
TAB_VEN_FP,VEN_DATRIF,varchar,10,"0/0"
TAB_VEN_FP,VEN_CODSOC,varchar,2,"0/0"
TAB_VEN_FP,VEN_CODMAG,varchar,6,"0/0"
TAB_VEN_FP,VEN_DESMAG,varchar,50,"0/0"
TAB_VEN_FP,VEN_CODFOR,varchar,10,"0/0"
TAB_VEN_FP,VEN_DESFOR,varchar,50,"0/0"
TAB_VEN_FP,VEN_CODART,varchar,30,"0/0"
TAB_VEN_FP,VEN_DESART,varchar,50,"0/0"
TAB_VEN_FP,VEN_QTAGIA,numeric,9,"38/38"
TAB_VEN_FP,VEN_QTAINI,numeric,9,"38/38"
TAB_VEN_FP,VEN_QTAACQ,numeric,9,"38/38"
TAB_VEN_FP,VEN_QTAVEN,numeric,9,"38/38"
TAB_VEN_FP,VEN_QTARES,numeric,9,"38/38"
TAB_VEN_FP,VEN_QTATRP,numeric,9,"38/38"
TAB_VEN_FP,VEN_QTATRM,numeric,9,"38/38"
TAB_VEN_FP,VEN_QTAALT,numeric,9,"38/38"
TAB_VEN_FP,VEN_QTAINV,numeric,9,"38/38"
TAB_VEN_FP,VEN_QTAFIN,numeric,9,"38/38"
TAB_VEN_FP,VEN_CSTGIA,numeric,9,"38/38"
TAB_VEN_FP,VEN_CSTINI,numeric,9,"38/38"
TAB_VEN_FP,VEN_CSTACQ,numeric,9,"38/38"
TAB_VEN_FP,VEN_VALCOP,numeric,9,"38/38"
TAB_VEN_FP,VEN_VALVEN,numeric,9,"38/38"
TAB_VEN_FP,VEN_DICOVE,numeric,9,"38/38"
TAB_VEN_FP,VEN_CSTVEN,numeric,9,"38/38"
TAB_VEN_FP,VEN_DIVECO,numeric,9,"38/38"
TAB_VEN_FP,VEN_CSTRES,numeric,9,"38/38"
TAB_VEN_FP,VEN_CSTTRP,numeric,9,"38/38"
TAB_VEN_FP,VEN_CSTTRM,numeric,9,"38/38"
TAB_VEN_FP,VEN_CSTALT,numeric,9,"38/38"
TAB_VEN_FP,VEN_CSTINV,numeric,9,"38/38"
TAB_VEN_FP,VEN_CSTFIN,numeric,9,"38/38"
TAB_VEN_FP,VEN_PROGRE,numeric,9,"38/38"
CBIPC10,id_unique,uniqueidentifier,16,"0/0"
CBIPC10,IDSUPPORTO,varchar,10,"0/0"
CBIPC10,TIPORECORD,varchar,2,"0/0"
CBIPC10,NUMPROFLUS,varchar,7,"0/0"
CBIPC10,DATADISPO,varchar,10,"0/0"
CBIPC10,DATAVALUTA,varchar,10,"0/0"
CBIPC10,CAUSALE,varchar,5,"0/0"
CBIPC10,IMPORTO,numeric,9,"38/38"
CBIPC10,SEGNO,varchar,1,"0/0"
CBIPC10,ABIORDINA,varchar,5,"0/0"
CBIPC10,CABORDINA,varchar,5,"0/0"
CBIPC10,CCORDINA,varchar,12,"0/0"
CBIPC10,ABIDESTI,varchar,5,"0/0"
CBIPC10,CABDESTI,varchar,5,"0/0"
CBIPC10,CCDESTI,varchar,12,"0/0"
CBIPC10,CODAZIORD,varchar,5,"0/0"
CBIPC10,TIPOBENEF,varchar,1,"0/0"
CBIPC10,CODBENEF,varchar,16,"0/0"
CBIPC10,MODPAG,varchar,1,"0/0"
CBIPC10,DIVISA,varchar,1,"0/0"
U_POR_EF,id_unique,uniqueidentifier,16,"0/0"
U_POR_EF,RIC_CODSOC,varchar,2,"0/0"
U_POR_EF,RIC_CODCLI,varchar,10,"0/0"
U_POR_EF,RIC_RAGSOC,varchar,40,"0/0"
U_POR_EF,RIC_INDIRI,varchar,30,"0/0"
U_POR_EF,RIC_CAP,varchar,5,"0/0"
U_POR_EF,RIC_LOCALI,varchar,30,"0/0"
U_POR_EF,RIC_NFATT,varchar,6,"0/0"
U_POR_EF,RIC_DTFATT,varchar,10,"0/0"
U_POR_EF,RIC_DTSCAD,varchar,10,"0/0"
U_POR_EF,RIC_TOTFAT,numeric,9,"38/38"
U_POR_EF,RIC_TRANC,numeric,9,"38/38"
U_POR_EF,RIC_BACLI,varchar,5,"0/0"
U_POR_EF,RIC_DEBACL,varchar,30,"0/0"
U_POR_EF,RIC_BAPRES,varchar,5,"0/0"
U_POR_EF,RIC_DEBAPR,varchar,30,"0/0"
U_POR_EF,RIC_STAMP,bit,1,"1/0"
U_POR_EF,RIC_TRASF,bit,1,"1/0"
U_POR_EF,RIC_TIPEFF,varchar,1,"0/0"
U_POR_EF,RIC_RIDTRA,varchar,1,"0/0"
TAB_VEN_FPA,id_unique,uniqueidentifier,16,"0/0"
TAB_VEN_FPA,VEN_DATRIF,varchar,10,"0/0"
TAB_VEN_FPA,VEN_CODSOC,varchar,2,"0/0"
TAB_VEN_FPA,VEN_CODPRO,varchar,10,"0/0"
TAB_VEN_FPA,VEN_DESPRO,varchar,50,"0/0"
TAB_VEN_FPA,VEN_CODMAG,varchar,6,"0/0"
TAB_VEN_FPA,VEN_DESMAG,varchar,50,"0/0"
TAB_VEN_FPA,VEN_CODFOR,varchar,10,"0/0"
TAB_VEN_FPA,VEN_DESFOR,varchar,50,"0/0"
TAB_VEN_FPA,VEN_CODART,varchar,30,"0/0"
TAB_VEN_FPA,VEN_DESART,varchar,50,"0/0"
TAB_VEN_FPA,VEN_QTAGIA,numeric,9,"38/38"
TAB_VEN_FPA,VEN_QTAINI,numeric,9,"38/38"
TAB_VEN_FPA,VEN_QTAACQ,numeric,9,"38/38"
TAB_VEN_FPA,VEN_QTAVEN,numeric,9,"38/38"
TAB_VEN_FPA,VEN_QTARES,numeric,9,"38/38"
TAB_VEN_FPA,VEN_QTATRP,numeric,9,"38/38"
TAB_VEN_FPA,VEN_QTATRM,numeric,9,"38/38"
TAB_VEN_FPA,VEN_QTAALT,numeric,9,"38/38"
TAB_VEN_FPA,VEN_QTAINV,numeric,9,"38/38"
TAB_VEN_FPA,VEN_QTAFIN,numeric,9,"38/38"
TAB_VEN_FPA,VEN_CSTGIA,numeric,9,"38/38"
TAB_VEN_FPA,VEN_CSTINI,numeric,9,"38/38"
TAB_VEN_FPA,VEN_CSTACQ,numeric,9,"38/38"
TAB_VEN_FPA,VEN_VALCOP,numeric,9,"38/38"
TAB_VEN_FPA,VEN_VALVEN,numeric,9,"38/38"
TAB_VEN_FPA,VEN_DICOVE,numeric,9,"38/38"
TAB_VEN_FPA,VEN_CSTVEN,numeric,9,"38/38"
TAB_VEN_FPA,VEN_DIVECO,numeric,9,"38/38"
TAB_VEN_FPA,VEN_CSTRES,numeric,9,"38/38"
TAB_VEN_FPA,VEN_CSTTRP,numeric,9,"38/38"
TAB_VEN_FPA,VEN_CSTTRM,numeric,9,"38/38"
TAB_VEN_FPA,VEN_CSTALT,numeric,9,"38/38"
TAB_VEN_FPA,VEN_CSTINV,numeric,9,"38/38"
TAB_VEN_FPA,VEN_CSTFIN,numeric,9,"38/38"
TAB_VEN_FPA,VEN_PROGRE,numeric,9,"38/38"
PROD_PACKING,id_unique,uniqueidentifier,16,"0/0"
PROD_PACKING,IDPRG,varchar,10,"0/0"
PROD_PACKING,MAG_UNIQUE,varchar,10,"0/0"
PROD_PACKING,ORDSYS,varchar,10,"0/0"
PROD_PACKING,CODMAG,varchar,6,"0/0"
PROD_PACKING,CODINT,varchar,30,"0/0"
PROD_PACKING,CODART,varchar,30,"0/0"
PROD_PACKING,DESART,varchar,200,"0/0"
PROD_PACKING,QTA,numeric,9,"38/38"
PROD_PACKING,UM,varchar,6,"0/0"
PROD_PACKING,QTAKG,numeric,9,"38/38"
PROD_PACKING,QTAMQ,numeric,9,"38/38"
PROD_PACKING,QTAML,numeric,9,"38/38"
PROD_PACKING,QTAMC,numeric,9,"38/38"
PROD_PACKING,QTANR,numeric,9,"38/38"
PROD_PACKING,SEQUEN,numeric,9,"38/38"
PROD_PACKING,PRDFIN,bit,1,"1/0"
PROD_PACKING,NUMPCK,varchar,10,"0/0"
PROD_PACKING,DATPCK,varchar,10,"0/0"
PROD_PACKING,QTAPCK,numeric,9,"38/38"
PROD_PACKING,QTAKGPCK,numeric,9,"38/38"
PROD_PACKING,QTAMQPCK,numeric,9,"38/38"
PROD_PACKING,QTAMLPCK,numeric,9,"38/38"
PROD_PACKING,QTAMCPCK,numeric,9,"38/38"
PROD_PACKING,QTANRPCK,numeric,9,"38/38"
PROD_PACKING,QTANR2PCK,numeric,9,"38/38"
PROD_PACKING,NUMCAM,numeric,5,"38/38"
PROD_PACKING,VETTOR,varchar,3,"0/0"
PROD_PACKING,DESVET,varchar,200,"0/0"
PROD_PACKING,DATTRA,varchar,10,"0/0"
PROD_PACKING,ORATRA,varchar,5,"0/0"
PROD_PACKING,FLGOK,bit,1,"1/0"
PROD_PACKING,FLGDDT,bit,1,"1/0"
PROD_PACKING,NUMDDT,varchar,6,"0/0"
PROD_PACKING,DATDDT,varchar,10,"0/0"
PROD_PACKING,SYSDDT,varchar,10,"0/0"
PROD_PACKING,FLGRISK,bit,1,"1/0"
PROD_PACKING,INS_CODOPE,varchar,20,"0/0"
PROD_PACKING,INS_NOMOPE,varchar,50,"0/0"
PROD_PACKING,INS_DATREG,varchar,10,"0/0"
PROD_PACKING,INS_ORAREG,varchar,8,"0/0"
PROD_PACKING,MOD_CODOPE,varchar,20,"0/0"
PROD_PACKING,MOD_NOMOPE,varchar,50,"0/0"
PROD_PACKING,MOD_DATREG,varchar,10,"0/0"
PROD_PACKING,MOD_ORAREG,varchar,8,"0/0"
PROD_PACKING,NRPALLETS,numeric,9,"38/38"
PROD_PACKING,QTANRC,numeric,9,"38/38"
PROD_PACKING,LOTTO,varchar,20,"0/0"
PROD_PACKING,CAUSXDDT,varchar,10,"0/0"
PROD_PACKING,NUMBOB,numeric,9,"38/38"
PROD_PACKING,NUMBOBPCK,numeric,9,"38/38"
PROD_PACKING,TARGA,varchar,10,"0/0"
PROD_PACKING,NUMSCA,numeric,9,"38/38"
CBIPC17,id_unique,uniqueidentifier,16,"0/0"
CBIPC17,IDSUPPORTO,varchar,10,"0/0"
CBIPC17,TIPORECORD,varchar,2,"0/0"
CBIPC17,ABIORIGIN,varchar,5,"0/0"
CBIPC17,CAUSALE,varchar,5,"0/0"
CBIPC17,DESCRI,varchar,16,"0/0"
CBIPC17,TIPO_CONTO,varchar,2,"0/0"
CBIPC17,CIN,varchar,1,"0/0"
CBIPC17,ABI,varchar,5,"0/0"
CBIPC17,CAB,varchar,5,"0/0"
CBIPC17,CCBANCARIO,varchar,12,"0/0"
CBIPC17,DIVISA,varchar,3,"0/0"
CBIPC17,DTCONTAB,varchar,6,"0/0"
CBIPC17,SEGNO,varchar,1,"0/0"
CBIPC17,SALDOINI,varchar,15,"0/0"
U_AZI_PB,id_unique,uniqueidentifier,16,"0/0"
U_AZI_PB,AZI_CODSOC,varchar,2,"0/0"
U_AZI_PB,AZI_NOSKPROD,bit,1,"1/0"
U_AZI_PB,AZI_NOCONTI,bit,1,"1/0"
U_AZI_PB,AZI_NOCAMPICLI,bit,1,"1/0"
U_AZI_PB,AZI_ANAART,bit,1,"1/0"
U_AZI_PB,AZI_DOCDDT,bit,1,"1/0"
U_AZI_PB,AZI_DOCORD,bit,1,"1/0"
U_AZI_PB,azi_ivaintra,bit,1,"1/0"
U_AZI_PB,azi_noskaltrid,bit,1,"1/0"
U_AZI_PB,azi_nodatispe,bit,1,"1/0"
U_AZI_PB,AZI_NOCAMPIORD,bit,1,"1/0"
U_AZI_PB,AZI_CALCSCO,bit,1,"1/0"
U_AZI_PB,AZI_NOCAMPIART,bit,1,"1/0"
U_AZI_PB,AZI_CALSCOF,bit,1,"1/0"
U_AZI_PB,AZI_CALSCBO,bit,1,"1/0"
U_AZI_PB,AZI_CALSCFP,bit,1,"1/0"
U_AZI_PB,AZI_CALSCFT,bit,1,"1/0"
U_AZI_PB,AZI_CALSCOR,bit,1,"1/0"
U_AZI_PB,AZI_PLAFACQ,bit,1,"1/0"
U_AZI_PB,AZI_TIMEEV,numeric,5,"38/38"
U_AZI_PB,AZI_IVADEDU,bit,1,"1/0"
U_AZI_PB,AZI_CAPPMIPREL,varchar,3,"0/0"
U_AZI_PB,AZI_SCPPMIPREL,varchar,3,"0/0"
U_AZI_PB,AZI_CAPPMIVERS,varchar,3,"0/0"
U_AZI_PB,AZI_SCPPMIVERS,varchar,3,"0/0"
U_AZI_PB,AZI_PMILINPF,varchar,3,"0/0"
U_AZI_PB,AZI_PMILINSL,varchar,3,"0/0"
U_AZI_PB,AZI_PMILINSE,varchar,3,"0/0"
U_AZI_PB,AZI_MAGPMIPREL,varchar,6,"0/0"
U_AZI_PB,AZI_MAGPMIVERS,varchar,6,"0/0"
U_AZI_PB,AZI_REGISTRA_TOOLBAR,bit,1,"1/0"
U_AZI_PB,AZI_DOCOFF,bit,1,"1/0"
U_AZI_PB,AZI_DOCFAP,bit,1,"1/0"
U_AZI_PB,AZI_DOCFAT,bit,1,"1/0"
U_AZI_PB,AZI_QUOAMM,varchar,3,"0/0"
U_AZI_PB,AZI_GNELAU,bit,1,"1/0"
U_AZI_PB,AZI_STBIL_DA_MOV_CONT,bit,1,"1/0"
U_AZI_PB,AZI_RICFLD,bit,1,"1/0"
U_AZI_PB,AZI_NOUPPER,bit,1,"1/0"
U_AZI_PB,AZI_PDMLINPV,varchar,3,"0/0"
U_AZI_PB,AZI_OPZDBCOST,numeric,5,"38/38"
U_AZI_PB,AZI_CSTSEC,numeric,9,"38/38"
U_AZI_PB,AZI_PRDFPR,bit,1,"1/0"
U_AZI_PB,AZI_TYPERDA,numeric,5,"38/38"
U_AZI_PB,AZI_CTRLCCO,bit,1,"1/0"
U_AZI_PB,AZI_WEBRDA,varchar,200,"0/0"
U_AZI_PB,AZI_PFPLINPV,varchar,3,"0/0"
U_AZI_PB,AZI_PERSFAT,bit,1,"1/0"
U_AZI_PB,AZI_NOSTPCOMPESORD,bit,1,"1/0"
U_AZI_PB,AZI_NOSTPCOMPESBOL,bit,1,"1/0"
U_AZI_PB,AZI_NOSTPCOMPESFAT,bit,1,"1/0"
U_AZI_PB,AZI_NOSTPCOMPESFAP,bit,1,"1/0"
U_AZI_PB,AZI_NOLOGO,bit,1,"1/0"
U_AZI_PB,AZI_STPORDMAG,bit,1,"1/0"
U_AZI_PB,AZI_NOSTPCOMPESORDEXT,bit,1,"1/0"
U_AZI_PB,AZI_NOSTPCOMPESBOLEXT,bit,1,"1/0"
U_AZI_PB,AZI_NOSTPCOMPESFATEXT,bit,1,"1/0"
U_AZI_PB,AZI_NOSTPCOMPESFAPEXT,bit,1,"1/0"
U_AZI_PB,AZI_STPPES_LOR_NET_IMB,bit,1,"1/0"
U_AZI_PB,AZI_STPDESTINAZIONE,bit,1,"1/0"
U_AZI_PB,AZI_NOLOCCF,bit,1,"1/0"
U_AZI_PB,AZI_NOLOCCM,bit,1,"1/0"
U_AZI_PB,AZI_FLCONF,bit,1,"1/0"
U_AZI_PB,AZI_FLDTCON,bit,1,"1/0"
U_AZI_PB,AZI_FLPORTO,bit,1,"1/0"
U_AZI_PB,AZI_GGCNSO,numeric,5,"38/38"
U_AZI_PB,AZI_PDMCCOSTO,varchar,13,"0/0"
U_AZI_PB,AZI_PDMOPZPC,bit,1,"1/0"
U_AZI_PB,AZI_CAPPDMSPED,varchar,3,"0/0"
U_AZI_PB,AZI_SCPPDMSPED,varchar,3,"0/0"
U_AZI_PB,AZI_OBLGBCKCOL,numeric,9,"38/38"
U_AZI_PB,AZI_RDACCO,bit,1,"1/0"
U_AZI_PB,AZI_PERSDOC,bit,1,"1/0"
U_AZI_PB,AZI_NOWINM,bit,1,"1/0"
U_AZI_PB,azi_ddt_poliec,bit,1,"1/0"
U_AZI_PB,AZI_COMSTD,varchar,16,"0/0"
U_AZI_PB,AZI_OSPEPOL,bit,1,"1/0"
U_AZI_PB,azi_riccontdes,bit,1,"1/0"
U_AZI_PB,azi_ricclides,bit,1,"1/0"
U_AZI_PB,azi_ricfordes,bit,1,"1/0"
U_AZI_PB,azi_ricbandes,bit,1,"1/0"
U_AZI_PB,azi_ricartdes,bit,1,"1/0"
U_AZI_PB,AZI_ORDOBL,bit,1,"1/0"
U_AZI_PB,AZI_CLIOBL,bit,1,"1/0"
U_AZI_PB,AZI_FOROBL,bit,1,"1/0"
U_AZI_PB,AZI_CTRCLOF,bit,1,"1/0"
U_AZI_PB,AZI_CTRCLOR,bit,1,"1/0"
U_AZI_PB,AZI_CTRRISD,bit,1,"1/0"
U_AZI_PB,AZI_CTRRISD2,bit,1,"1/0"
U_AZI_PB,AZI_NONVAL,bit,1,"1/0"
U_AZI_PB,AZI_ANTCLI_REGAUT,bit,1,"1/0"
U_AZI_PB,AZI_ANTCLI_CONTO,varchar,13,"0/0"
U_AZI_PB,AZI_ANTCLI_TOP,varchar,10,"0/0"
U_AZI_PB,AZI_ORD_POLIEC,bit,1,"1/0"
U_AZI_PB,AZI_ELNODISA,bit,1,"1/0"
U_AZI_PB,AZI_ORD_POLIEC_ANT,bit,1,"1/0"
U_AZI_PB,AZI_NOSTPNAZ,bit,1,"1/0"
U_AZI_PB,AZI_NOBLOPN,bit,1,"1/0"
U_AZI_PB,AZI_ALLDANG,bit,1,"1/0"
U_AZI_PB,AZI_RICBILA,bit,1,"1/0"
U_AZI_PB,AZI_CTRDETINTRA,numeric,5,"38/38"
U_AZI_PB,AZI_PRIMANOT,numeric,5,"38/38"
U_AZI_PB,AZI_RICAIMP,numeric,5,"38/38"
U_AZI_PB,AZI_INTXLS,bit,1,"1/0"
U_AZI_PB,AZI_ARTTRA,varchar,16,"0/0"
U_AZI_PB,AZI_PRIMAN,varchar,20,"0/0"
U_AZI_PB,AZI_SICONS,bit,1,"1/0"
U_AZI_PB,AZI_STOPACQ,bit,1,"1/0"
U_AZI_PB,AZI_MAXACQ,numeric,9,"38/38"
U_AZI_PB,AZI_VISACH,bit,1,"1/0"
U_AZI_PB,AZI_MAGVIS,varchar,6,"0/0"
U_AZI_PB,AZI_CLSIOBBL,bit,1,"1/0"
U_AZI_PB,AZI_TXTVARI,bit,1,"1/0"
U_AZI_PB,azi_riccontdes2,bit,1,"1/0"
U_AZI_PB,AZI_ORDMDD,bit,1,"1/0"
U_AZI_PB,AZI_CFPIOBBL,bit,1,"1/0"
U_AZI_PB,AZI_PLAFACQMSG,bit,1,"1/0"
U_AZI_PB,AZI_IVANAF,bit,1,"1/0"
U_AZI_PB,AZI_PLAFACQF,bit,1,"1/0"
U_AZI_PB,AZI_SPFNRDS,bit,1,"1/0"
U_AZI_PB,AZI_MENU_WIN8,bit,1,"1/0"
U_AZI_PB,AZI_RICPARDES,bit,1,"1/0"
U_AZI_PB,AZI_RICPSNDDT,bit,1,"1/0"
U_AZI_PB,AZI_NOCLICEE,bit,1,"1/0"
U_AZI_PB,AZI_LCKUNQSCAD,bit,1,"1/0"
U_AZI_PB,azi_creivacee,bit,1,"1/0"
U_AZI_PB,azi_creivarev,bit,1,"1/0"
U_AZI_PB,azi_pnauto,bit,1,"1/0"
U_AZI_PB,AZI_RICPRG,bit,1,"1/0"
U_AZI_PB,AZI_RATRIS,varchar,3,"0/0"
U_AZI_PB,AZI_MULTIA,bit,1,"1/0"
U_AZI_PB,AZI_NEWYEAR,bit,1,"1/0"
U_AZI_PB,AZI_RAR,bit,1,"1/0"
U_AZI_PB,AZI_NOIVASPINC,bit,1,"1/0"
U_AZI_PB,AZI_IVASPINC,varchar,3,"0/0"
U_AZI_PB,AZI_TOPINT,varchar,10,"0/0"
U_AZI_PB,AZI_ACCOIVA,bit,1,"1/0"
U_AZI_PB,AZI_MAGPMIEST,varchar,6,"0/0"
U_AZI_PB,AZI_OMACIO2,bit,1,"1/0"
U_AZI_PB,AZI_LISBANCO,bit,1,"1/0"
U_AZI_PB,AZI_SGRU1,varchar,10,"0/0"
U_AZI_PB,AZI_SGRU2,varchar,10,"0/0"
U_AZI_PB,AZI_VALTC1,varchar,1,"0/0"
U_AZI_PB,AZI_VALTC2,varchar,1,"0/0"
U_AZI_PB,AZI_FLGSCF,bit,1,"1/0"
U_AZI_PB,AZI_FORMBCKCOL,numeric,9,"38/38"
U_AZI_PB,AZI_SCAALT,bit,1,"1/0"
U_AZI_PB,AZI_SCABAS,bit,1,"1/0"
U_AZI_PB,AZI_SCVBAS,bit,1,"1/0"
U_AZI_PB,AZI_CHRART,numeric,5,"38/38"
U_AZI_PB,AZI_NONREG,bit,1,"1/0"
U_AZI_PB,AZI_PROGUNI,bit,1,"1/0"
U_AZI_PB,AZI_STUDIPR,bit,1,"1/0"
U_AZI_PB,AZI_ORDSCA,bit,1,"1/0"
U_AZI_PB,azi_paratree,bit,1,"1/0"
U_AZI_PB,AZI_PNFFCE,bit,1,"1/0"
U_AZI_PB,AZI_EMLTRACKORD,bit,1,"1/0"
U_AZI_PB,AZI_NEWPARTM,bit,1,"1/0"
U_AZI_PB,AZI_RBFACTOR,varchar,3,"0/0"
U_AZI_PB,AZI_CAUEXC,varchar,10,"0/0"
U_AZI_PB,AZI_CAUEXS,varchar,10,"0/0"
U_AZI_PB,AZI_PPTPES,numeric,9,"38/38"
U_AZI_PB,AZI_ATCHDDT,bit,1,"1/0"
U_AZI_PB,AZI_NGGLOGEML,numeric,5,"38/38"
U_AZI_PB,AZI_DOGITA,bit,1,"1/0"
U_AZI_PB,AZI_PSSENDMAIL,bit,1,"1/0"
U_AZI_PB,AZI_ASCASS,varchar,16,"0/0"
U_AZI_PB,AZI_OBLGCHNGORF,bit,1,"1/0"
U_AZI_PB,AZI_OBLGCHNGBFO,bit,1,"1/0"
U_AZI_PB,AZI_PRGAS,bit,1,"1/0"
U_AZI_PB,AZI_UMMGVE,bit,1,"1/0"
U_AZI_PB,AZI_MODIORF,bit,1,"1/0"
U_AZI_PB,AZI_LISZONAIE,bit,1,"1/0"
U_AZI_PB,AZI_NFELFVS,bit,1,"1/0"
U_AZI_PB,AZI_DOCRTF,bit,1,"1/0"
U_AZI_PB,AZI_WPSITO,varchar,254,"0/0"
U_AZI_PB,AZI_WPUSER,varchar,50,"0/0"
U_AZI_PB,AZI_WPPASS,varchar,50,"0/0"
U_AZI_PB,AZI_WPCKEY,varchar,50,"0/0"
U_AZI_PB,AZI_WPCSECRET,varchar,50,"0/0"
U_AZI_PB,AZI_WPIVCEE,varchar,3,"0/0"
U_AZI_PB,AZI_WPIVEXT,varchar,3,"0/0"
U_AZI_PB,AZI_CANVEN,bit,1,"1/0"
U_AZI_PB,AZI_NOGRUP,bit,1,"1/0"
U_AZI_PB,AZI_PLADFA,bit,1,"1/0"
U_AZI_PB,AZI_CIVAPN,bit,1,"1/0"
U_AZI_PB,azi_bolnoc,bit,1,"1/0"
U_AZI_PB,azi_bolcor,bit,1,"1/0"
U_AZI_PB,AZI_LISMDB,bit,1,"1/0"
U_AZI_PB,AZI_NMESIPRECOL,numeric,5,"38/38"
U_AZI_PB,AZI_LCKPRECOL,bit,1,"1/0"
U_AZI_PB,AZI_LCKSCACOL,bit,1,"1/0"
U_AZI_PB,AZI_NRSERC,bit,1,"1/0"
U_AZI_PB,AZI_NRSEAU,bit,1,"1/0"
U_AZI_PB,AZI_MQMAXSET,numeric,9,"38/38"
U_AZI_PB,AZI_CDAR30,bit,1,"1/0"
U_AZI_PB,AZI_CAUSCG,varchar,10,"0/0"
U_AZI_PB,AZI_ILDOMI,varchar,254,"0/0"
U_AZI_PB,AZI_ILUSER,varchar,254,"0/0"
U_AZI_PB,AZI_ILPASS,varchar,254,"0/0"
U_AZI_PB,AZI_PRDCABLAGGI,bit,1,"1/0"
